club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
FC Ingolstadt 04,Robert Bauer,21.0,Germany,Centre-Back,CB,2000000.0,Werder Bremen,Germany,2500000.0,out,summer,1 Bundesliga,2016,False,
FC Ingolstadt 04,Benjamin Hübner,26.0,Germany,Centre-Back,CB,2250000.0,TSG Hoffenheim,Germany,800000.0,out,summer,1 Bundesliga,2016,False,
FC Ingolstadt 04,Danny da Costa,22.0,Germany,Right-Back,RB,1000000.0,Bay. Leverkusen,Germany,500000.0,out,summer,1 Bundesliga,2016,False,
FC Ingolstadt 04,Ramazan Özcan,32.0,Austria,Goalkeeper,GK,1250000.0,Bay. Leverkusen,Germany,500000.0,out,summer,1 Bundesliga,2016,False,
FC Ingolstadt 04,Elias Kachunga,24.0,DR Congo,Centre-Forward,CF,1500000.0,Huddersfield,England,250000.0,out,summer,1 Bundesliga,2016,True,loan with fee
FC Ingolstadt 04,Kerem Bülbül,21.0,Germany,Attacking Midfield,AM,100000.0,Hansa Rostock,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
FC Ingolstadt 04,Konstantin Engel,28.0,Kazakhstan,Right-Back,RB,500000.0,FC Astana,Kazakhstan,0.0,out,summer,1 Bundesliga,2016,False,
FC Ingolstadt 04,Danilo Soares,24.0,Brazil,Left-Back,LB,1500000.0,Without Club,,,out,summer,1 Bundesliga,2016,False,
FC Ingolstadt 04,Hauke Wahl,22.0,Germany,Centre-Back,CB,800000.0,1.FC Heidenheim,Germany,0.0,out,winter,1 Bundesliga,2016,True,free loan
FC Schalke 04,Breel Embolo,19.0,Switzerland,Centre-Forward,CF,20000000.0,FC Basel,Switzerland,26500000.0,in,summer,1 Bundesliga,2016,False,
FC Schalke 04,Benjamin Stambouli,26.0,France,Defensive Midfield,DM,7000000.0,Paris SG,France,8000000.0,in,summer,1 Bundesliga,2016,False,
FC Schalke 04,Coke,29.0,Spain,Right-Back,RB,4000000.0,Sevilla FC,Spain,4000000.0,in,summer,1 Bundesliga,2016,False,
FC Schalke 04,Abdul Rahman Baba,22.0,Ghana,Left-Back,LB,12000000.0,Chelsea,England,500000.0,in,summer,1 Bundesliga,2016,True,loan with fee
FC Schalke 04,Robert Leipertz,23.0,Germany,Right Winger,RW,1300000.0,1.FC Heidenheim,Germany,300000.0,in,summer,1 Bundesliga,2016,False,
FC Schalke 04,Naldo,33.0,Brazil,Centre-Back,CB,4000000.0,VfL Wolfsburg,Germany,0.0,in,summer,1 Bundesliga,2016,False,
FC Schalke 04,Nabil Bentaleb,21.0,Algeria,Central Midfield,CM,9000000.0,Spurs,England,0.0,in,summer,1 Bundesliga,2016,True,free loan
FC Schalke 04,Yevgen Konoplyanka,26.0,Ukraine,Left Winger,LW,25000000.0,Sevilla FC,Spain,0.0,in,summer,1 Bundesliga,2016,True,free loan
FC Schalke 04,Leroy Sané,20.0,Germany,Right Winger,RW,30000000.0,Man City,England,52000000.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Christian Clemens,24.0,Germany,Right Winger,RW,2500000.0,1.FSV Mainz 05,Germany,2000000.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Robert Leipertz,23.0,Germany,Right Winger,RW,1300000.0,FC Ingolstadt,Germany,1500000.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Marco Höger,26.0,Germany,Defensive Midfield,DM,4000000.0,1. FC Köln,Germany,1300000.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Marvin Friedrich,20.0,Germany,Centre-Back,CB,750000.0,FC Augsburg,Germany,1000000.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Kaan Ayhan,21.0,Turkey,Centre-Back,CB,2000000.0,F. Düsseldorf,Germany,500000.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Joel Matip,24.0,Cameroon,Centre-Back,CB,18000000.0,Liverpool,England,0.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Roman Neustädter,28.0,Russia,Defensive Midfield,DM,7000000.0,Fenerbahce,Turkey,0.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Michael Gspurning,35.0,Austria,Goalkeeper,GK,200000.0,Union Berlin,Germany,0.0,out,summer,1 Bundesliga,2016,False,
FC Schalke 04,Pierre-Emile Höjbjerg,20.0,Denmark,Central Midfield,CM,6000000.0,FC Bayern,Germany,0.0,out,summer,1 Bundesliga,2016,True,end of loan
FC Schalke 04,Younès Belhanda,26.0,Morocco,Attacking Midfield,AM,7500000.0,Dynamo Kyiv,Ukraine,0.0,out,summer,1 Bundesliga,2016,True,end of loan
FC Schalke 04,Daniel Caligiuri,29.0,Italy,Right Winger,RW,6500000.0,VfL Wolfsburg,Germany,2500000.0,in,winter,1 Bundesliga,2016,False,
FC Schalke 04,Guido Burgstaller,27.0,Austria,Centre-Forward,CF,2000000.0,1.FC Nuremberg,Germany,1500000.0,in,winter,1 Bundesliga,2016,False,
FC Schalke 04,Holger Badstuber,27.0,Germany,Centre-Back,CB,3000000.0,FC Bayern,Germany,0.0,in,winter,1 Bundesliga,2016,True,free loan
FC Schalke 04,Júnior Caiçara,27.0,Brazil,Right-Back,RB,3000000.0,Basaksehir,Turkey,3000000.0,out,winter,1 Bundesliga,2016,False,
FC Schalke 04,Sidney Sam,28.0,Germany,Right Winger,RW,500000.0,SV Darmstadt 98,Germany,0.0,out,winter,1 Bundesliga,2016,True,free loan
FC Schalke 04,Fabian Giefer,26.0,Germany,Goalkeeper,GK,500000.0,Bristol City,England,0.0,out,winter,1 Bundesliga,2016,True,free loan
FC Schalke 04,Fabian Reese,19.0,Germany,Right Winger,RW,500000.0,Karlsruher SC,Germany,0.0,out,winter,1 Bundesliga,2016,True,free loan
Hamburger SV,Filip Kostic,23.0,Serbia,Left Midfield,LM,10000000.0,VfB Stuttgart,Germany,14000000.0,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Douglas Santos,22.0,Brazil,Left-Back,LB,6000000.0,Atlético-MG,Brazil,6500000.0,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Alen Halilovic,20.0,Croatia,Attacking Midfield,AM,10000000.0,FC Barcelona,Spain,5000000.0,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Bobby Wood,23.0,United States,Centre-Forward,CF,1500000.0,Union Berlin,Germany,4000000.0,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Luca Waldschmidt,20.0,Germany,Second Striker,SS,1000000.0,E. Frankfurt,Germany,1300000.0,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Arianit Ferati,18.0,Germany,Attacking Midfield,AM,600000.0,VfB Stuttgart,Germany,850000.0,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Christian Mathenia,24.0,Germany,Goalkeeper,GK,2500000.0,SV Darmstadt 98,Germany,800000.0,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Bakery Jatta,18.0,The Gambia,Left Winger,LW,,Without Club,,,in,summer,1 Bundesliga,2016,False,
Hamburger SV,Kerem Demirbay,23.0,Germany,Central Midfield,CM,1300000.0,TSG Hoffenheim,Germany,4700000.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Zoltán Stieber,27.0,Hungary,Left Winger,LW,800000.0,1.FC K'lautern,Germany,250000.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Batuhan Altintas,20.0,Turkey,Centre-Forward,CF,400000.0,Kasimpasa,Turkey,100000.0,out,summer,1 Bundesliga,2016,True,loan with fee
Hamburger SV,Mohamed Gouaida,23.0,Tunisia,Attacking Midfield,AM,450000.0,FC St. Gallen,Switzerland,50000.0,out,summer,1 Bundesliga,2016,True,loan with fee
Hamburger SV,Arianit Ferati,18.0,Germany,Attacking Midfield,AM,600000.0,F. Düsseldorf,Germany,50000.0,out,summer,1 Bundesliga,2016,True,loan with fee
Hamburger SV,Artjoms Rudnevs,28.0,Latvia,Centre-Forward,CF,1000000.0,1. FC Köln,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Philipp Müller,21.0,Germany,Right Winger,RW,100000.0,Wehen Wiesbaden,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Jaroslav Drobny,36.0,Czech Republic,Goalkeeper,GK,500000.0,Werder Bremen,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Matti Steinmann,21.0,Germany,Defensive Midfield,DM,250000.0,FSV Mainz 05 II,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Gojko Kacar,29.0,Serbia,Defensive Midfield,DM,1250000.0,FC Augsburg,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Ivica Olic,36.0,Croatia,Centre-Forward,CF,500000.0,1860 Munich,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Ivo Ilicevic,29.0,Croatia,Left Winger,LW,1500000.0,Anzhi,Russia,0.0,out,summer,1 Bundesliga,2016,False,
Hamburger SV,Sven Schipplock,27.0,Germany,Centre-Forward,CF,1250000.0,SV Darmstadt 98,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
Hamburger SV,Josip Drmic,23.0,Switzerland,Centre-Forward,CF,6000000.0,Bor. M'gladbach,Germany,0.0,out,summer,1 Bundesliga,2016,True,end of loan
Hamburger SV,Walace,21.0,Brazil,Defensive Midfield,DM,9000000.0,Grêmio,Brazil,9200000.0,in,winter,1 Bundesliga,2016,False,
Hamburger SV,Mergim Mavraj,30.0,Albania,Centre-Back,CB,1750000.0,1. FC Köln,Germany,1800000.0,in,winter,1 Bundesliga,2016,False,
Hamburger SV,Kyriakos Papadopoulos,24.0,Greece,Centre-Back,CB,6500000.0,Bay. Leverkusen,Germany,500000.0,in,winter,1 Bundesliga,2016,True,loan with fee
Hamburger SV,Cléber Reis,26.0,Brazil,Centre-Back,CB,2500000.0,Santos FC,Brazil,2500000.0,out,winter,1 Bundesliga,2016,False,
Hamburger SV,Alen Halilovic,20.0,Croatia,Attacking Midfield,AM,5000000.0,UD Las Palmas,Spain,500000.0,out,winter,1 Bundesliga,2016,True,loan with fee
Hamburger SV,Emir Spahic,36.0,Bosnia-Herzegovina,Centre-Back,CB,750000.0,Retired,,,out,winter,1 Bundesliga,2016,False,
Hertha BSC,Ondrej Duda,21.0,Slovakia,Attacking Midfield,AM,3200000.0,Legia Warszawa,Poland,4200000.0,in,summer,1 Bundesliga,2016,False,
Hertha BSC,Alexander Esswein,26.0,Germany,Right Winger,RW,2500000.0,FC Augsburg,Germany,2500000.0,in,summer,1 Bundesliga,2016,False,
Hertha BSC,Vedad Ibisevic,31.0,Bosnia-Herzegovina,Centre-Forward,CF,2500000.0,VfB Stuttgart,Germany,0.0,in,summer,1 Bundesliga,2016,False,
Hertha BSC,Allan,19.0,Brazil,Defensive Midfield,DM,800000.0,Liverpool U23,England,0.0,in,summer,1 Bundesliga,2016,True,free loan
Hertha BSC,Tolga Cigerci,24.0,Turkey,Central Midfield,CM,2500000.0,Galatasaray,Turkey,3000000.0,out,summer,1 Bundesliga,2016,False,
Hertha BSC,Roy Beerens,28.0,Netherlands,Right Winger,RW,2000000.0,Reading,England,1000000.0,out,summer,1 Bundesliga,2016,False,
Hertha BSC,Hajime Hosogai,30.0,Japan,Defensive Midfield,DM,800000.0,VfB Stuttgart,Germany,700000.0,out,summer,1 Bundesliga,2016,False,
Hertha BSC,Sascha Burchert,26.0,Germany,Goalkeeper,GK,200000.0,Greuther Fürth,Germany,0.0,out,summer,1 Bundesliga,2016,False,
Hertha BSC,Johannes van den Bergh,29.0,Germany,Left-Back,LB,600000.0,Getafe,Spain,0.0,out,summer,1 Bundesliga,2016,False,
Hertha BSC,Marius Gersbeck,21.0,Germany,Goalkeeper,GK,200000.0,VfL Osnabrück,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
Hertha BSC,Ronny,30.0,Brazil,Attacking Midfield,AM,400000.0,Without Club,,,out,summer,1 Bundesliga,2016,False,
Hertha BSC,Vedad Ibisevic,31.0,Bosnia-Herzegovina,Centre-Forward,CF,2500000.0,VfB Stuttgart,Germany,0.0,out,summer,1 Bundesliga,2016,True,end of loan
Hertha BSC,Jens Hegeler,28.0,Germany,Central Midfield,CM,1000000.0,Bristol City,England,300000.0,out,winter,1 Bundesliga,2016,False,
RB Leipzig,Naby Keïta,21.0,Guinea,Central Midfield,CM,11000000.0,RB Salzburg,Austria,29750000.0,in,summer,1 Bundesliga,2016,False,
RB Leipzig,Timo Werner,20.0,Germany,Centre-Forward,CF,8000000.0,VfB Stuttgart,Germany,22200000.0,in,summer,1 Bundesliga,2016,False,
RB Leipzig,Oliver Burke,19.0,Scotland,Centre-Forward,CF,250000.0,Nottm Forest,England,15200000.0,in,summer,1 Bundesliga,2016,False,
RB Leipzig,Bernardo,21.0,Brazil,Left-Back,LB,1000000.0,RB Salzburg,Austria,6000000.0,in,summer,1 Bundesliga,2016,False,
RB Leipzig,Marius Müller,22.0,Germany,Goalkeeper,GK,1000000.0,1.FC K'lautern,Germany,1700000.0,in,summer,1 Bundesliga,2016,False,
RB Leipzig,Kyriakos Papadopoulos,24.0,Greece,Centre-Back,CB,6500000.0,Bay. Leverkusen,Germany,1000000.0,in,summer,1 Bundesliga,2016,True,loan with fee
RB Leipzig,Benno Schmitz,21.0,Germany,Right-Back,RB,900000.0,RB Salzburg,Austria,800000.0,in,summer,1 Bundesliga,2016,False,
RB Leipzig,Atinc Nukan,23.0,Turkey,Centre-Back,CB,2000000.0,Besiktas,Turkey,100000.0,out,summer,1 Bundesliga,2016,True,loan with fee
RB Leipzig,Georg Teigl,25.0,Austria,Right-Back,RB,750000.0,FC Augsburg,Germany,0.0,out,summer,1 Bundesliga,2016,False,
RB Leipzig,Stefan Hierländer,25.0,Austria,Right Midfield,RM,300000.0,Sturm Graz,Austria,0.0,out,summer,1 Bundesliga,2016,False,
RB Leipzig,Omer Damari,27.0,Israel,Centre-Forward,CF,1500000.0,Red Bulls,United States,0.0,out,summer,1 Bundesliga,2016,True,free loan
RB Leipzig,Nils Quaschner,22.0,Germany,Centre-Forward,CF,500000.0,VfL Bochum,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
RB Leipzig,Anthony Jung,24.0,Germany,Centre-Back,CB,800000.0,FC Ingolstadt,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
RB Leipzig,Massimo Bruno,22.0,Belgium,Right Winger,RW,1750000.0,RSC Anderlecht,Belgium,0.0,out,summer,1 Bundesliga,2016,True,free loan
RB Leipzig,Dayot Upamecano,18.0,France,Centre-Back,CB,5000000.0,RB Salzburg,Austria,18500000.0,in,winter,1 Bundesliga,2016,False,
RB Leipzig,Terrence Boyd,25.0,United States,Centre-Forward,CF,600000.0,SV Darmstadt 98,Germany,0.0,out,winter,1 Bundesliga,2016,False,
RB Leipzig,Zsolt Kalmár,21.0,Hungary,Attacking Midfield,AM,500000.0,Bröndby IF,Denmark,0.0,out,winter,1 Bundesliga,2016,True,free loan
RB Leipzig,Vitaly Janelt,18.0,Germany,Defensive Midfield,DM,125000.0,VfL Bochum,Germany,0.0,out,winter,1 Bundesliga,2016,True,free loan
RB Leipzig,Omer Damari,27.0,Israel,Centre-Forward,CF,1000000.0,Maccabi Haifa,Israel,0.0,out,winter,1 Bundesliga,2016,True,free loan
SC Freiburg,Caglar Söyüncü,20.0,Turkey,Centre-Back,CB,1000000.0,Altinordu,Turkey,7930000.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Janik Haberer,22.0,Germany,Central Midfield,CM,1000000.0,TSG Hoffenheim,Germany,2000000.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Manuel Gulde,25.0,Germany,Centre-Back,CB,1000000.0,Karlsruher SC,Germany,1200000.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Onur Bulut,22.0,Germany,Right Midfield,RM,700000.0,VfL Bochum,Germany,1200000.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Jonas Meffert,21.0,Germany,Defensive Midfield,DM,1500000.0,Bay. Leverkusen,Germany,1200000.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Rafal Gikiewicz,28.0,Poland,Goalkeeper,GK,900000.0,E. Braunschweig,Germany,1000000.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Aleksandar Ignjovski,25.0,Serbia,Defensive Midfield,DM,2000000.0,E. Frankfurt,Germany,750000.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Georg Niedermeier,30.0,Germany,Centre-Back,CB,1250000.0,VfB Stuttgart,Germany,0.0,in,summer,1 Bundesliga,2016,False,
SC Freiburg,Christopher Jullien,23.0,France,Centre-Back,CB,1000000.0,Toulouse,France,2800000.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Stefan Mitrovic,26.0,Serbia,Centre-Back,CB,2000000.0,KAA Gent,Belgium,1500000.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Immanuel Höhn,24.0,Germany,Centre-Back,CB,1300000.0,SV Darmstadt 98,Germany,750000.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Tim Kleindienst,20.0,Germany,Centre-Forward,CF,500000.0,1.FC Heidenheim,Germany,100000.0,out,summer,1 Bundesliga,2016,True,loan with fee
SC Freiburg,Vegar Eggen Hedenstad,25.0,Norway,Right-Back,RB,650000.0,FC St. Pauli,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Konstantin Fuhry,21.0,Germany,Goalkeeper,GK,100000.0,SV Elversberg,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Marco Hingerl,20.0,Germany,Central Midfield,CM,150000.0,FC Bayern II,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Zack Steffen,21.0,United States,Goalkeeper,GK,50000.0,Columbus Crew,United States,0.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Mensur Mujdza,32.0,Bosnia-Herzegovina,Right-Back,RB,700000.0,1.FC K'lautern,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Philipp Zulechner,26.0,Austria,Centre-Forward,CF,500000.0,Sturm Graz,Austria,0.0,out,summer,1 Bundesliga,2016,False,
SC Freiburg,Florian Kath,21.0,Germany,Left Winger,LW,150000.0,1.FC Magdeburg,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
SC Freiburg,Fabian Schleusener,24.0,Germany,Right Winger,RW,100000.0,FSV Frankfurt,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
SC Freiburg,Caleb Stanko,23.0,United States,Defensive Midfield,DM,175000.0,FC Vaduz,Switzerland,0.0,out,summer,1 Bundesliga,2016,True,free loan
SC Freiburg,Sebastian Kerk,22.0,Germany,Attacking Midfield,AM,1000000.0,1.FC K'lautern,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
SC Freiburg,Joshua Mees,20.0,Germany,Left Winger,LW,200000.0,TSG Hoffenheim,Germany,0.0,out,summer,1 Bundesliga,2016,True,end of loan
SC Freiburg,Vincent Sierro,21.0,Switzerland,Central Midfield,CM,1000000.0,FC Sion,Switzerland,1500000.0,in,winter,1 Bundesliga,2016,False,
SC Freiburg,Charles Elie Laprevotte,24.0,France,Central Midfield,CM,250000.0,1.FC Magdeburg,Germany,0.0,out,winter,1 Bundesliga,2016,False,
SC Freiburg,Mats Möller Daehli,21.0,Norway,Attacking Midfield,AM,750000.0,FC St. Pauli,Germany,0.0,out,winter,1 Bundesliga,2016,True,free loan
SC Freiburg,Jonas Meffert,22.0,Germany,Defensive Midfield,DM,1500000.0,Karlsruher SC,Germany,0.0,out,winter,1 Bundesliga,2016,True,free loan
SC Freiburg,Lucas Hufnagel,23.0,Georgia,Central Midfield,CM,500000.0,1.FC Nuremberg,Germany,0.0,out,winter,1 Bundesliga,2016,True,free loan
SV Darmstadt 98,Roman Bezjak,27.0,Slovenia,Centre-Forward,CF,2500000.0,HNK Rijeka,Croatia,2000000.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Immanuel Höhn,24.0,Germany,Centre-Back,CB,1300000.0,SC Freiburg,Germany,750000.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Michael Esser,28.0,Germany,Goalkeeper,GK,900000.0,Sturm Graz,Austria,350000.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Alexander Milosevic,24.0,Sweden,Centre-Back,CB,1000000.0,Besiktas,Turkey,200000.0,in,summer,1 Bundesliga,2016,True,loan with fee
SV Darmstadt 98,Antonio Colak,22.0,Croatia,Centre-Forward,CF,500000.0,TSG Hoffenheim,Germany,150000.0,in,summer,1 Bundesliga,2016,True,loan with fee
SV Darmstadt 98,Leon Guwara,20.0,Germany,Left-Back,LB,350000.0,Werder Bremen,Germany,50000.0,in,summer,1 Bundesliga,2016,True,loan with fee
SV Darmstadt 98,Daniel Heuer Fernandes,23.0,Portugal,Goalkeeper,GK,400000.0,SC Paderborn,Germany,0.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Artem Fedetskyi,31.0,Ukraine,Right-Back,RB,2500000.0,Dnipro,Ukraine,0.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Denys Oliynyk,29.0,Ukraine,Left Winger,LW,900000.0,Vitesse,Netherlands,0.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Victor Obinna,29.0,Nigeria,Second Striker,SS,500000.0,MSV Duisburg,Germany,0.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Änis Ben-Hatira,28.0,Tunisia,Attacking Midfield,AM,1000000.0,E. Frankfurt,Germany,0.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Igor Berezovskyi,25.0,Ukraine,Goalkeeper,GK,350000.0,Lierse SK,Belgium,0.0,in,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,László Kleinheisler,22.0,Hungary,Attacking Midfield,AM,1000000.0,Werder Bremen,Germany,0.0,in,summer,1 Bundesliga,2016,True,free loan
SV Darmstadt 98,Sven Schipplock,27.0,Germany,Centre-Forward,CF,1250000.0,Hamburger SV,Germany,0.0,in,summer,1 Bundesliga,2016,True,free loan
SV Darmstadt 98,Sandro Wagner,28.0,Germany,Centre-Forward,CF,2000000.0,TSG Hoffenheim,Germany,2800000.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Slobodan Rajkovic,27.0,Serbia,Centre-Back,CB,1500000.0,US Palermo,Italy,1500000.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Christian Mathenia,24.0,Germany,Goalkeeper,GK,2500000.0,Hamburger SV,Germany,800000.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Nick Volk,18.0,Germany,Right Midfield,RM,100000.0,RW Darmstadt,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Júnior Díaz,32.0,Costa Rica,Centre-Back,CB,500000.0,Würzb. Kickers,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Lukasz Zaluska,34.0,Poland,Goalkeeper,GK,300000.0,Wisla Kraków,Poland,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Tobias Kempe,27.0,Germany,Central Midfield,CM,1000000.0,1.FC Nuremberg,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Konstantin Rausch,26.0,Russia,Left-Back,LB,1500000.0,1. FC Köln,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Milan Ivana,32.0,Slovakia,Right Midfield,RM,300000.0,SV Elversberg,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Marco Sailer,30.0,Germany,Second Striker,SS,500000.0,W. Nordhausen,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Ali Kazimi,19.0,Germany,Left Winger,LW,100000.0,TS Ober-Roden,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Jan Finger,19.0,Germany,Defensive Midfield,DM,100000.0,VfB Ginsheim,Germany,0.0,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Yannick Stark,25.0,Germany,Defensive Midfield,DM,300000.0,FSV Frankfurt,Germany,0.0,out,summer,1 Bundesliga,2016,True,free loan
SV Darmstadt 98,Patrick Platins,33.0,Germany,Goalkeeper,GK,250000.0,Without Club,,,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Noel Wembacher,19.0,Germany,Attacking Midfield,AM,100000.0,Without Club,,,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Michael Stegmayer,31.0,Germany,Left-Back,LB,250000.0,Retired,,,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,György Garics,32.0,Austria,Right-Back,RB,750000.0,Without Club,,,out,summer,1 Bundesliga,2016,False,
SV Darmstadt 98,Luca Caldirola,25.0,Italy,Centre-Back,CB,2500000.0,Werder Bremen,Germany,0.0,out,summer,1 Bundesliga,2016,True,end of loan
SV Darmstadt 98,Patrick Banggaard,22.0,Denmark,Centre-Back,CB,700000.0,FC Midtjylland,Denmark,600000.0,in,winter,1 Bundesliga,2016,False,
SV Darmstadt 98,Hamit Altintop,34.0,Turkey,Right Midfield,RM,300000.0,Galatasaray,Turkey,0.0,in,winter,1 Bundesliga,2016,False,
SV Darmstadt 98,Terrence Boyd,25.0,United States,Centre-Forward,CF,600000.0,RB Leipzig,Germany,0.0,in,winter,1 Bundesliga,2016,False,
SV Darmstadt 98,Wilson Kamavuaka,26.0,DR Congo,Defensive Midfield,DM,700000.0,Panetolikos,Greece,0.0,in,winter,1 Bundesliga,2016,False,
SV Darmstadt 98,Sidney Sam,28.0,Germany,Right Winger,RW,500000.0,FC Schalke 04,Germany,0.0,in,winter,1 Bundesliga,2016,True,free loan
SV Darmstadt 98,Markus Steinhöfer,30.0,Germany,Right-Back,RB,300000.0,Without Club,,,in,winter,1 Bundesliga,2016,False,
SV Darmstadt 98,Florian Jungwirth,28.0,Germany,Centre-Back,CB,1000000.0,Quakes,United States,100000.0,out,winter,1 Bundesliga,2016,False,
SV Darmstadt 98,Änis Ben-Hatira,28.0,Tunisia,Attacking Midfield,AM,1000000.0,Gaziantepspor,Turkey,0.0,out,winter,1 Bundesliga,2016,False,
